pi,cpu,ram,temp,humidity,label
47.2,10,34,25,35,1
46.2,38.9,33,25,35,1
47.8,16.7,36,25,35,1
46.2,34.7,34,25,35,1
46.2,29.9,40,24,35,1
46.2,33.3,35,25,34,1
47.2,28.8,39,25,34,1
46.7,38.1,33,24,35,1
46.7,13.6,35,24,35,1
46.2,20.7,37,24,35,1
46.7,17.5,31,24,35,1
46.2,29.3,39,25,35,1
46.2,33.1,40,25,35,1
45.1,0.4,40,25,35,1
47.2,8.5,30,25,35,1
46.7,21.1,38,25,35,1
47.2,21.3,40,24,35,1
47.2,39.2,34,24,35,1
48.3,18.6,31,25,35,1
46.7,15.4,33,24,35,1
46.2,22.9,31,24,35,1
46.2,3.9,30,25,35,1
46.7,37.6,37,24,34,1
47.8,31,34,25,35,1
46.2,12.7,34,24,34,1
48.3,31.3,34,25,34,1
47.8,26.9,36,25,34,1
46.7,17.4,36,24,35,1
46.2,20.8,38,24,35,1
46.2,36.4,32,24,35,1
47.2,22.4,30,25,34,1
46.2,12,34,25,35,1
47.2,19.9,38,24,35,1
46.2,5.9,35,24,35,1
46.2,14.8,33,24,35,1
46.2,36.4,32,24,34,1
46.2,34.1,32,24,35,1
46.2,37.9,40,24,35,1
46.7,20,36,25,35,1
46.2,36.2,36,24,35,1
46.2,0.9,39,24,34,1
47.2,18.6,40,24,35,1
46.2,23,39,24,34,1
46.7,38,30,24,35,1
48.9,8.5,36,24,35,1
46.2,19,33,25,35,1
46.7,24.8,35,24,35,1
46.7,31.8,38,24,35,1
46.2,3.7,33,24,35,1
46.7,14,36,24,35,1
47.2,5.1,30,24,35,1
47.2,26.8,40,25,35,1
46.7,3.1,39,24,35,1
49.9,36.6,36,24,35,1
46.7,15.7,30,24,36,1
46.2,3.9,37,24,35,1
46.2,27.1,35,24,35,1
46.2,5.9,34,24,35,1
47.2,25.4,32,24,35,1
46.2,12.8,39,24,35,1
47.2,38.2,39,24,35,1
46.7,7.9,30,24,36,1
46.2,29.5,33,24,36,1
46.7,0.5,30,25,35,1
47.2,0.4,38,24,35,1
46.2,18.6,34,24,36,1
46.2,20.3,30,24,35,1
46.2,39.3,39,24,35,1
46.2,14.5,36,24,36,1
47.2,35.1,38,24,36,1
48.9,5.5,38,24,36,1
49.4,8.9,36,24,36,1
48.9,29,32,24,36,1
47.8,34.8,38,24,36,1
47.8,24.5,39,24,36,1
46.2,29,38,24,36,1
47.2,7.6,30,24,36,1
47.2,22.4,35,24,36,1
46.2,32.8,32,24,36,1
46.2,18.1,39,24,36,1
49.4,31.2,32,24,36,1
46.2,4.4,39,24,36,1
47.8,9.7,34,24,36,1
46.2,35.1,32,24,36,1
47.2,32.7,35,24,36,1
46.2,36.8,38,24,36,1
46.2,28,40,24,36,1
46.2,24.9,31,24,35,1
47.8,35.9,30,24,36,1
48.3,13.8,39,24,36,1
47.2,15.8,39,24,36,1
46.2,12.8,33,24,36,1
46.2,18.3,32,24,36,1
46.2,14.9,32,24,36,1
46.2,17.5,37,24,36,1
46.2,26.2,36,24,36,1
46.2,19,39,24,36,1
50.5,11.2,35,24,36,1
46.7,26.6,32,24,36,1
47.2,35.7,33,24,36,1
46.2,1.2,33,24,36,1
46.2,4.2,32,24,36,1
46.2,10.4,36,24,36,1
47.8,18.1,36,24,36,1
47.2,38.1,33,24,36,1
47.2,22.6,38,24,36,1
46.2,20.7,38,24,36,1
49.4,38.1,34,24,36,1
46.2,1,32,24,36,1
46.2,9,37,24,36,1
46.2,11.8,36,24,36,1
46.2,18.7,32,24,36,1
46.2,11.1,31,24,36,1
46.2,39.5,34,24,36,1
47.2,10.8,37,24,36,1
46.2,6.5,34,24,36,1
46.2,33.7,36,24,36,1
46.2,14.1,40,24,36,1
47.8,7.4,36,24,36,1
47.2,25.7,39,24,35,1
46.2,34.2,38,24,36,1
46.7,30.4,35,24,35,1
46.2,27.4,37,24,35,1
46.2,33.6,33,24,36,1
46.7,14.8,38,24,36,1
49.9,17.2,36,24,35,1
46.7,39.4,39,24,35,1
49.4,30.9,39,24,36,1
47.2,6.7,34,24,35,1
47.2,31.4,34,24,35,1
46.2,21.5,34,24,36,1
47.2,21.1,34,24,36,1
46.2,29.9,30,24,35,1
46.7,6,33,24,36,1
47.2,15.8,30,24,35,1
46.2,6.1,38,24,35,1
47.2,16.1,39,24,35,1
47.2,12.7,37,24,35,1
46.7,12.6,34,24,36,1
47.2,20.9,35,24,35,1
47.2,33.3,40,24,36,1
46.7,20.3,30,24,35,1
48.3,12.7,31,24,35,1
46.7,6,38,24,35,1
46.7,16.1,38,24,35,1
46.2,35.3,39,24,35,1
47.8,10.3,34,24,35,1
46.2,21.9,39,24,35,1
46.2,31.2,34,24,35,1
46.2,20,40,24,35,1
47.2,7.6,30,24,35,1
46.2,19.3,38,24,35,1
46.2,26.2,33,24,35,1
46.2,27.3,36,24,35,1
45.6,35.2,34,24,35,1
46.2,13.4,39,24,35,1
47.2,36.5,32,24,35,1
47.2,6.7,30,24,35,1
46.2,36.6,37,24,35,1
47.2,13.1,30,24,35,1
47.2,38.9,30,24,35,1
46.2,5.7,40,24,35,1
46.2,13,32,24,35,1
46.2,13.1,37,24,35,1
46.2,24.8,40,24,35,1
46.2,19.6,36,24,35,1
46.2,9.9,33,24,34,1
46.2,2.8,31,24,35,1
47.2,14.3,33,24,35,1
45.6,15.7,32,24,34,1
49.4,35.3,38,24,35,1
46.2,20.7,39,24,35,1
46.7,16.7,39,24,35,1
46.2,32.4,39,24,34,1
46.2,18.5,37,24,35,1
46.2,24.6,30,24,35,1
47.2,37,34,24,34,1
47.2,11.8,40,24,35,1
46.2,18,39,24,35,1
46.7,38.3,31,24,35,1
46.2,28.7,36,24,35,1
46.2,13.1,40,24,35,1
46.2,1.7,33,24,35,1
46.2,8.3,40,24,35,1
46.2,11.8,32,24,35,1
46.2,16.8,33,24,35,1
46.2,31,34,24,35,1
50.5,40,34,24,35,1
47.2,31.1,35,24,35,1
46.2,34.1,31,24,35,1
46.7,22.1,40,24,35,1
46.7,3.2,32,24,35,1
46.7,9.8,38,24,35,1
47.2,24.5,37,24,35,1
47.2,21.3,32,24,35,1
46.7,0.6,32,24,35,1
46.7,33.3,33,24,35,1
45.6,33.1,31,24,35,1
46.2,1,36,24,35,1
46.2,14,37,24,35,1
46.2,21.8,40,24,35,1
46.2,17.3,35,24,35,1
46.2,33.8,30,24,35,1
47.2,11.1,33,24,35,1
47.2,13.9,40,24,35,1
47.2,0,38,24,35,1
46.7,36.2,37,24,35,1
47.2,16.6,33,24,36,1
46.2,10.9,39,24,35,1
47.2,17.6,33,24,35,1
46.2,29.7,38,24,35,1
46.2,31.2,31,24,36,1
47.2,24.2,37,24,35,1
46.7,16.1,37,24,35,1
48.3,23.7,35,24,36,1
46.2,20.4,36,24,36,1
46.2,20.1,32,24,36,1
46.2,12.8,32,24,36,1
46.2,5.5,31,24,36,1
46.2,21.3,31,24,36,1
46.7,2,31,24,36,1
46.2,15.5,30,24,36,1
46.2,26.5,35,24,36,1
46.2,29.6,37,24,36,1
46.2,25.3,37,24,36,1
46.2,4.5,31,24,36,1
46.2,11.8,39,24,36,1
46.2,31.4,39,24,36,1
46.2,11.5,31,24,36,1
45.6,37.8,37,24,36,1
45.6,32.3,37,24,36,1
46.2,8.3,37,24,36,1
49.4,3.5,37,24,36,1
45.6,33.2,33,24,36,1
46.2,8.3,32,24,36,1
50.5,38.1,36,24,36,1
47.2,8.6,34,24,36,1
47.2,17.4,37,24,36,1
46.7,23,37,24,36,1
46.2,15.8,37,24,36,1
46.2,18.8,38,24,36,1
47.8,4.5,31,24,36,1
47.2,13.1,31,24,36,1
46.7,0.1,32,24,36,1
47.8,14.1,32,24,36,1
46.2,24.5,30,24,37,1
47.2,4.6,36,24,36,1
46.2,2.5,34,24,37,1
46.2,39.5,33,24,36,1
47.2,6.5,37,24,36,1
46.7,29.6,39,24,36,1
46.2,19.1,30,24,36,1
46.7,14,39,24,36,1
46.2,35.2,35,24,37,1
46.2,2.7,35,25,37,1
46.2,8.3,31,25,37,1
46.7,13.7,40,24,36,1
47.2,3.5,38,25,37,1
46.2,34.9,32,24,37,1
46.2,9.1,32,24,37,1
47.8,25.8,30,24,37,1
46.7,4.6,36,24,37,1
46.2,17.6,39,24,37,1
46.2,25.6,37,25,37,1
46.2,9.9,34,25,37,1
47.8,29.1,32,24,37,1
46.7,29.7,38,24,37,1
46.7,4.3,39,25,37,1
48.3,10,35,24,37,1
46.2,11.6,31,25,37,1
45.6,29.1,31,24,37,1
46.2,23.3,32,24,37,1
47.2,20,39,24,37,1
47.2,11.4,39,25,37,1
46.2,33.1,40,25,38,1
46.2,4,32,25,38,1
46.2,11.6,39,24,37,1
47.2,35.5,38,24,37,1
46.2,35.4,35,25,38,1
46.2,21.4,40,24,37,1
46.2,12,35,25,38,1
46.2,30.9,33,25,37,1
46.2,10,34,24,37,1
46.2,3.8,35,25,38,1
46.2,37.7,39,24,37,1
46.2,23.4,36,25,38,1
49.4,27.9,30,25,38,1
49.4,36.4,34,25,37,1
49.9,7.3,37,25,38,1
46.7,36.2,38,25,37,1
47.8,29.4,36,25,38,1
47.8,9.3,32,25,37,1
46.2,10.7,32,25,38,1
47.2,39.8,40,25,38,1
46.2,6.3,37,25,37,1
46.2,33,32,25,38,1
46.2,9,35,25,37,1
45.6,8.3,37,25,37,1
45.6,35.5,38,25,38,1
46.2,39.7,36,25,38,1
46.2,7.3,33,25,38,1
46.2,7.1,33,25,38,1
46.2,22.6,33,25,38,1
46.2,4.4,30,25,37,1
48.3,2.7,38,25,38,1
45.6,12.6,33,25,38,1
46.2,20.5,33,25,38,1
46.7,37.6,35,25,38,1
45.6,2.6,37,25,38,1
46.2,0.1,39,25,38,1
46.2,3.3,36,25,38,1
46.2,24.7,40,25,38,1
47.2,6,33,25,38,1
49.9,15.8,34,25,38,1
46.2,20.9,36,25,38,1
46.2,39.2,35,25,38,1
46.2,29.4,31,25,38,1
46.2,38.3,39,25,38,1
46.2,0.4,30,25,38,1
46.2,13,30,25,38,1
46.2,0.8,30,25,38,1
47.2,35.3,33,25,38,1
49.9,37.3,40,25,38,1
48.9,20,40,25,38,1
46.2,18.7,38,25,38,1
47.2,0.5,40,25,38,1
46.2,10.3,34,25,38,1
45.1,14.7,32,25,38,1
46.2,29,34,25,38,1
46.2,40,38,25,38,1
46.2,14.3,39,25,38,1
47.2,36.1,40,25,38,1
45.6,12,31,25,38,1
46.7,9.2,38,25,38,1
46.7,31.2,35,25,38,1
45.6,15.5,36,25,38,1
45.6,27.9,35,25,38,1
46.2,1.9,31,25,38,1
46.2,6.8,31,25,38,1
46.2,39,30,25,38,1
46.2,11.3,30,25,38,1
45.6,38.1,37,25,38,1
47.2,15.4,30,25,38,1
46.2,32.3,35,25,38,1
46.2,21.9,31,25,38,1
46.2,1.5,33,25,38,1
46.2,36.4,30,25,38,1
46.2,17.6,30,25,38,1
46.2,30.2,34,25,39,1
48.3,35.8,40,25,38,1
45.6,38.1,35,25,39,1
45.6,37.7,38,25,39,1
47.2,16.6,35,25,38,1
46.7,1,33,25,38,1
46.2,29.6,32,25,39,1
46.2,8.3,36,25,38,1
46.2,26.8,39,25,38,1
46.2,17.9,35,25,39,1
46.2,28.7,30,25,39,1
46.2,28.5,30,25,39,1
45.6,12.3,40,25,39,1
47.2,21.9,31,25,39,1
46.2,17.9,31,25,39,1
46.2,27.6,39,25,39,1
46.2,24.5,39,25,39,1
46.2,7.5,34,25,39,1
46.2,39.7,40,25,39,1
45.6,36.3,32,25,39,1
46.2,6.6,36,25,39,1
45.6,18.8,40,25,39,1
46.2,20.7,37,25,39,1
45.6,27.5,34,25,39,1
46.2,9.2,30,25,39,1
45.1,14.2,35,25,39,1
46.2,39.6,31,25,39,1
46.2,33.8,37,25,39,1
45.6,1.4,36,25,39,1
45.6,35.6,32,25,39,1
45.6,18.8,31,25,39,1
46.2,20.6,30,25,39,1
46.2,36.9,40,25,39,1
46.2,39.6,35,25,39,1
45.6,5.4,31,25,39,1
46.2,36.6,37,25,39,1
46.2,19.8,40,25,39,1
45.6,9.7,32,25,39,1
45.6,37.7,34,25,39,1
45.1,3,36,25,39,1
45.1,34.9,31,25,39,1
46.2,21.5,30,25,39,1
46.2,8.3,31,25,39,1
46.2,2.6,32,25,39,1
46.2,27.1,34,25,39,1
46.2,31.7,36,25,39,1
47.8,22.3,33,25,39,1
47.2,8.9,39,25,39,1
45.6,23.9,35,25,40,1
45.6,32.4,40,25,39,1
45.6,11.3,31,25,39,1
45.6,5.1,39,25,40,1
46.2,17.1,36,25,40,1
46.2,28.3,30,25,40,1
46.2,11.3,34,25,39,1
49.4,39.6,34,25,40,1
45.6,20.5,37,25,40,1
46.7,1.2,34,25,40,1
45.1,9.3,39,25,40,1
45.1,18.5,31,25,40,1
46.2,14.9,31,25,40,1
46.2,36.2,33,25,40,1
46.2,17.8,40,25,39,1
46.2,3.1,39,25,39,1
47.2,12,31,25,39,1
45.6,11.1,36,25,39,1
48.3,2.2,33,25,39,1
45.1,25.5,40,25,39,1
45.6,21.3,31,25,39,1
46.2,25.3,39,25,39,1
45.6,21.8,38,25,39,1
46.2,32.3,34,25,39,1
46.7,33.5,37,25,39,1
45.1,17.8,33,26,40,1
46.2,39.1,30,26,40,1
45.6,13.5,34,25,39,1
46.2,27.9,30,26,40,1
45.1,9.8,38,26,40,1
47.8,35.1,32,25,39,1
45.6,29.2,38,26,40,1
46.7,27,34,25,39,1
46.2,11,30,26,40,1
46.2,19.9,31,26,40,1
46.2,19.9,32,26,40,1
45.1,22,33,26,40,1
45.6,36.1,34,25,39,1
45.6,30.6,35,26,40,1
46.7,5.2,32,26,40,1
46.7,4,37,26,41,1
46.2,27.6,36,26,41,1
46.2,11,33,26,40,1
49.4,24.7,34,26,40,1
45.6,22.5,30,26,41,1
45.6,26.3,40,26,40,1
45.6,40,40,26,40,1
46.2,36.4,34,26,41,1
45.6,21.9,31,26,40,1
45.6,35.9,34,26,40,1
45.6,7,35,26,41,1
46.2,36.4,38,26,40,1
45.6,12.1,37,26,40,1
45.6,1.2,32,26,40,1
45.1,28.4,37,26,40,1
45.1,29.9,40,26,41,1
45.1,32.5,30,26,40,1
46.2,6.3,32,26,40,1
45.6,13.1,38,26,40,1
46.2,2.7,33,26,41,1
46.2,31,37,26,40,1
45.1,0.6,34,26,41,1
45.6,22.8,30,26,41,1
45.6,16.5,39,26,41,1
49.4,35.8,35,26,41,1
49.9,32.6,40,26,41,1
46.7,3.1,36,26,41,1
47.2,20.5,38,26,41,1
46.2,35.7,39,26,41,1
46.2,11.6,38,26,41,1
45.1,10.3,32,26,41,1
46.2,40,34,26,41,1
46.2,25.6,30,26,41,1
46.2,5.4,30,26,41,1
47.8,23.2,40,26,41,1
46.2,14,40,26,41,1
46.2,12.9,31,26,41,1
46.2,1.2,34,26,41,1
46.2,19.5,37,26,41,1
45.6,28.7,39,26,41,1
45.6,17.6,38,26,41,1
46.2,13.3,32,26,41,1
45.6,6.7,36,26,41,1
46.7,10.1,34,26,41,1
46.7,38.7,30,26,41,1
47.2,24.9,30,26,41,1
46.2,32.1,37,26,41,1
46.2,39.7,37,26,41,1
45.1,6.3,37,26,41,1
45.1,5.3,37,26,41,1
45.6,21.2,35,26,41,1
45.6,10.3,36,26,41,1
45.6,1.8,38,26,41,1
47.2,1.6,38,26,41,1
46.2,29.2,30,26,41,1
47.8,17.7,37,26,41,1
46.2,32.8,40,26,41,1
45.6,12.7,32,26,41,1
45.1,26.4,31,26,40,1
45.6,25.1,32,26,40,1
45.1,35.6,32,26,41,1
46.2,13.9,32,26,41,1
46.2,7.3,35,26,41,1
46.2,10.7,32,26,41,1
46.2,35.7,32,26,41,1
46.2,5.6,33,26,41,1
45.6,24.9,34,26,40,1
45.6,14.8,30,26,40,1
46.2,20.4,39,26,40,1
46.2,30.3,36,26,40,1
46.2,38,34,26,40,1
46.2,23.9,39,26,40,1
46.2,9.7,32,26,40,1
47.2,1.8,34,26,40,1
46.2,5.8,34,26,40,1
45.6,8.2,37,26,40,1
45.6,3.7,38,26,40,1
45.1,24.2,33,26,40,1
49.4,0.6,38,26,40,1
45.6,17.5,34,26,41,1
45.6,36.9,38,26,40,1
46.2,8.2,36,26,40,1
46.2,20.1,30,26,41,1
46.2,18.2,34,26,40,1
45.6,2.7,35,26,41,1
45.6,34.5,37,26,41,1
46.2,1.2,30,26,41,1
46.2,19.8,31,26,40,1
45.6,11.3,37,26,41,1
47.2,16.6,35,26,40,1
46.2,15.4,30,26,41,1
46.2,26.6,34,26,41,1
46.2,36.7,31,26,41,1
45.1,29.1,32,26,41,1
45.1,1.7,33,26,41,1
45.1,10.3,40,26,41,1
46.2,21.9,34,27,41,1
46.2,36.1,30,26,41,1
47.2,18.1,30,27,41,1
46.2,29.6,38,27,41,1
46.2,33,40,26,41,1
46.2,34.7,31,26,41,1
45.6,33.7,33,27,41,1
45.6,10,36,27,41,1
45.1,23.9,37,27,41,1
45.6,28.9,34,27,41,1
46.2,24.2,30,27,41,1
46.2,28.4,33,27,41,1
46.2,23.7,32,26,41,1
46.2,7.6,34,27,41,1
46.2,38,35,27,41,1
49.4,9,39,27,41,1
45.6,7.5,32,27,41,1
50.5,16.9,34,27,41,1
45.6,25.3,32,27,41,1
46.2,15.5,34,27,41,1
46.2,23.9,35,27,42,1
46.7,33.3,37,27,41,1
46.2,25.5,30,27,41,1
46.2,8.3,40,27,41,1
47.8,3,33,27,41,1
45.6,29,31,27,41,1
46.7,33.6,31,27,41,1
47.8,17,36,27,41,1
46.2,31.5,30,27,41,1
46.2,20.4,31,27,41,1
46.2,24.3,32,27,41,1
46.2,10.1,35,27,41,1
46.2,10.4,35,27,41,1
45.1,16.3,37,27,41,1
45.1,6.5,40,27,41,1
45.6,34.7,32,27,41,1
45.6,32.7,31,27,41,1
46.2,2.4,40,27,41,1
47.2,5.4,40,27,41,1
46.2,10.8,35,27,41,1
47.2,13.3,31,27,41,1
47.2,34.5,35,27,41,1
46.2,37.3,33,27,41,1
45.6,17.2,40,27,41,1
46.2,35.3,37,27,41,1
46.2,33.1,38,27,41,1
46.2,39.6,37,27,41,1
46.2,9.2,32,27,41,1
46.2,36.5,37,27,41,1
47.2,22.4,30,27,41,1
46.2,9.3,32,27,41,1
49.4,39.7,32,27,41,1
46.2,24.7,30,27,41,1
46.2,0.7,32,27,41,1
45.6,0,32,27,41,1
46.2,4.1,34,27,41,1
46.2,2.5,36,27,41,1
47.2,0.5,33,27,41,1
46.2,25.7,38,27,41,1
47.2,5.4,32,27,41,1
46.7,38.1,34,27,41,1
45.6,19.4,39,27,40,1
45.6,38,30,27,41,1
46.2,5.9,37,27,41,1
46.2,20.2,36,27,41,1
46.2,6.7,32,27,41,1
46.2,3.6,33,27,40,1
46.2,39.3,37,27,41,1
46.2,26.1,33,27,41,1
49.9,5,32,26,40,1
46.2,15.5,30,27,39,1
46.2,2.3,33,27,40,1
48.3,18.6,31,27,40,1
48.3,7.6,37,26,40,1
46.2,35.9,30,27,40,1
46.2,15.8,38,27,39,1
46.2,27,30,27,39,1
46.2,15.3,33,27,40,1
45.6,12.1,33,26,38,1
46.2,22.8,36,27,39,1
46.2,37.8,37,26,38,1
46.2,36.8,32,26,38,1
46.2,27.7,31,26,38,1
46.2,19.4,37,26,38,1
47.2,38,36,26,38,1
46.2,34.7,32,26,38,1
46.2,32.4,36,27,39,1
45.6,11.8,37,26,37,1
46.2,20.7,39,26,38,1
46.2,1.1,34,26,38,1
46.2,28.2,33,26,37,1
46.2,27.8,33,26,37,1
46.2,8.3,39,26,37,1
46.2,3.9,39,26,38,1
46.2,17.1,40,26,37,1
46.2,11.1,33,26,38,1
45.1,1.6,32,26,37,1
46.7,29.4,31,26,37,1
46.2,13.7,40,26,37,1
46.2,28,39,26,37,1
47.2,23.2,31,26,37,1
46.7,29.9,31,26,37,1
47.2,2,30,26,37,1
46.2,33.2,40,26,37,1
47.2,29.2,30,26,37,1
46.2,30.3,31,26,37,1
46.2,20.8,34,26,36,1
47.2,22.5,40,26,36,1
46.2,8.8,32,26,37,1
45.6,27.5,38,26,36,1
46.2,33,30,26,36,1
46.2,31.4,31,26,36,1
46.2,14.5,31,26,36,1
46.2,23.1,30,26,36,1
45.6,16.9,34,26,36,1
45.6,10.4,31,26,36,1
47.2,13.1,34,26,36,1
47.2,37.4,36,26,36,1
46.2,5.5,37,26,36,1
46.2,19.2,33,26,36,1
46.2,10.5,37,26,36,1
47.8,18.3,34,26,36,1
47.8,34.6,33,26,36,1
48.3,23.9,34,26,35,1
47.2,21,34,26,36,1
47.2,14.4,32,26,35,1
48.3,37.7,40,26,36,1
47.2,28.4,30,26,36,1
47.2,18.5,36,26,35,1
47.2,38.3,38,26,36,1
47.2,34.5,32,26,36,1
47.8,24.1,40,26,36,1
47.8,22.8,36,26,35,1
48.3,5.8,38,26,35,1
49.4,13.5,40,26,35,1
47.8,38.1,32,26,35,1
47.2,36.6,30,26,35,1
49.4,9.6,30,26,35,1
47.8,14.6,36,26,35,1
48.3,33.3,38,26,35,1
51,13.8,37,26,35,1
49.4,6.8,34,26,35,1
49.4,35.1,32,26,35,1
47.8,3.2,38,26,35,1
47.2,33.9,39,26,35,1
47.8,16.6,30,26,35,1
48.3,36.2,33,26,35,1
47.8,37.2,34,26,35,1
47.8,7.7,31,26,35,1
47.2,39.6,36,26,35,1
47.8,6.9,40,26,35,1
47.8,36.3,37,26,35,1
47.8,17.9,35,26,35,1
47.8,35.9,30,26,35,1
47.2,9.8,38,26,35,1
48.3,12.3,31,26,35,1
48.3,15.7,33,26,35,1
47.8,29.8,40,26,35,1
48.3,29.5,34,26,35,1
52.1,13.2,30,26,35,1
47.8,36.9,34,26,35,1
48.9,0.3,39,26,35,1
47.8,15,34,26,35,1
47.8,10.1,33,26,35,1
48.3,31.7,33,26,35,1
49.4,0,32,26,34,1
48.3,19.9,40,26,34,1
48.3,5.9,34,26,34,1
48.3,12.7,30,26,34,1
48.3,28.1,37,26,35,1
48.3,22.3,30,26,34,1
48.3,2.8,30,26,34,1
48.3,38.7,32,26,34,1
48.3,17.9,38,26,34,1
48.3,0.8,38,26,34,1
48.9,14.8,33,26,34,1
48.3,32.8,40,26,34,1
48.3,9.3,35,26,34,1
48.3,16.5,40,26,34,1
48.3,5.3,32,26,34,1
48.3,23.5,32,26,34,1
48.3,12.2,40,26,34,1
48.3,4.4,38,26,34,1
48.3,7.4,37,26,34,1
48.3,0.6,34,26,34,1
48.3,26.7,35,26,34,1
48.9,38.5,30,26,34,1
48.9,15.4,37,26,34,1
48.9,19.7,32,26,34,1
48.3,7.9,36,26,34,1
48.3,6.2,39,26,34,1
48.3,2.9,30,26,34,1
48.3,29.3,36,26,34,1
48.3,3.8,38,26,34,1
48.3,4.2,31,26,34,1
49.4,12.6,32,26,34,1
48.3,21.3,40,26,34,1
48.3,27.3,39,26,34,1
47.8,12.3,34,26,34,1
48.9,16.6,30,26,34,1
48.3,6.8,31,26,34,1
48.3,12.1,33,26,34,1
48.3,16.8,36,26,34,1
48.3,21.8,31,26,34,1
52.1,6,39,26,34,1
48.3,28.8,34,26,34,1
49.9,34.7,36,26,34,1
48.3,7.7,30,26,34,1
47.8,39.1,36,26,34,1
48.3,26.5,36,26,34,1
47.8,1.9,36,26,34,1
48.3,29.8,30,26,34,1
48.3,34.3,34,26,34,1
48.3,9.5,36,26,34,1
48.3,19.6,34,26,34,1
48.3,2,30,26,34,1
48.3,3.5,35,26,34,1
48.3,8.1,32,26,34,1
48.3,3.8,34,26,34,1
48.3,16.3,36,26,34,1
49.4,23.8,33,26,34,1
48.3,11,31,26,34,1
48.3,16.4,40,26,35,1
47.8,5.8,31,26,35,1
48.3,7.5,36,26,35,1
48.3,32.4,32,26,34,1
48.3,29.9,31,26,35,1
48.9,18.6,35,26,34,1
48.3,2.2,35,26,34,1
48.3,19.2,32,26,35,1
48.3,32.8,31,26,35,1
48.3,7.1,35,26,35,1
48.9,32.4,38,26,35,1
49.4,23.9,40,26,35,1
48.3,31.1,39,26,35,1
49.4,0,36,26,35,1
48.3,27.6,32,26,35,1
48.3,1.9,34,26,35,1
49.4,39,35,26,35,1
49.4,39.3,39,26,35,1
48.3,38.5,39,26,35,1
49.4,28.6,40,26,35,1
53.7,24.9,37,26,35,1
51.5,6.2,33,26,36,1
51.5,24.8,33,26,35,1
48.9,3.5,30,26,35,1
48.3,6.5,37,26,35,1
49.4,28.1,34,26,36,1
49.4,4.4,33,26,36,1
48.3,10.7,39,26,36,1
48.3,33.5,36,26,36,1
49.4,13.8,36,26,36,1
49.4,35.3,32,26,36,1
48.3,26.8,36,26,36,1
49.4,12.2,30,26,36,1
49.4,7.6,38,26,36,1
48.3,11,37,26,36,1
49.4,30.8,37,26,36,1
48.3,32.5,39,26,36,1
48.3,21.2,30,26,36,1
48.3,20.3,39,26,36,1
49.4,31.4,40,26,36,1
48.3,34.4,31,26,36,1
48.3,26.8,36,26,36,1
49.4,1.3,32,26,36,1
48.3,2.2,40,26,36,1
48.3,31.9,33,26,36,1
48.3,27.8,38,26,36,1
52.1,27.9,37,26,36,1
48.9,37.4,32,26,36,1
49.4,4.2,34,26,36,1
48.3,32.2,34,27,36,1
49.9,1.2,31,26,36,1
49.4,15,35,26,36,1
48.3,29.4,34,26,36,1
48.3,33.1,38,26,36,1
48.9,13.4,37,27,36,1
48.9,35.1,32,26,36,1
48.9,7.6,30,26,36,1
48.3,2.8,35,27,36,1
48.3,8,33,26,36,1
48.3,32.4,38,27,36,1
49.4,14.4,36,27,36,1
49.4,37.4,33,26,36,1
48.3,21.7,32,26,36,1
48.9,0.6,37,27,36,1
48.9,37.5,30,27,36,1
48.9,3.3,34,27,36,1
49.4,4.4,34,27,36,1
48.9,33.1,40,27,36,1
48.3,27.2,31,27,36,1
49.4,6.3,32,27,36,1
49.4,18.4,36,27,36,1
48.3,26.7,40,27,36,1
48.9,39.8,30,27,36,1
48.3,30.5,39,27,36,1
48.3,4.8,40,27,36,1
48.3,14.8,38,27,36,1
48.3,15.5,38,27,36,1
48.3,4,39,27,36,1
48.3,13.3,38,27,36,1
49.4,18.5,33,27,36,1
49.4,26.1,35,27,36,1
48.3,18.5,39,27,36,1
49.4,14.2,32,27,36,1
48.3,25.4,35,27,36,1
49.4,37.8,37,27,36,1
49.4,27,40,27,36,1
48.3,31.6,35,27,36,1
48.3,21.3,38,27,36,1
49.4,21.6,36,27,36,1
49.4,0,30,27,36,1
48.9,18,33,27,36,1
48.9,16.5,33,27,36,1
48.9,11.6,34,27,37,1
48.9,27,31,27,37,1
48.9,34.4,35,27,37,1
48.3,37.3,35,27,36,1
48.3,5.2,40,27,36,1
49.4,3.3,32,27,36,1
49.4,12.3,35,27,37,1
51.5,6.1,40,27,37,1
52.1,26.3,34,27,36,1
51.5,20,33,27,36,1
48.9,14.6,32,27,36,1
48.9,30.8,40,27,36,1
49.4,35.5,31,27,36,1
48.3,32.2,34,27,37,1
49.4,19.8,31,27,37,1
49.4,11.2,38,27,37,1
51.5,36.3,35,27,37,1
48.9,18.9,33,27,37,1
48.9,30.3,37,27,37,1
48.9,10.1,30,27,37,1
48.3,37.9,36,27,37,1
49.4,36.7,33,27,37,1
49.4,18.1,33,27,37,1
49.4,22.1,37,27,37,1
49.9,23.5,39,27,37,1
49.4,27.1,31,27,37,1
49.4,35.3,34,27,37,1
48.9,39.7,30,27,37,1
48.3,3.3,34,27,37,1
49.4,16.8,32,27,37,1
48.9,8.5,34,27,37,1
49.4,32.1,34,27,37,1
48.3,28.9,34,27,37,1
49.4,31.6,31,27,37,1
49.4,4,32,27,37,1
49.9,18.1,38,27,37,1
48.9,6.6,37,27,37,1
49.9,3.6,33,27,37,1
49.4,7.3,35,27,37,1
