vibrate,voltage,pressure,label
34.16,481,8.45,1
35.46,476,8.54,1
32.85,480,8.34,1
30.45,487,8.44,1
33.19,484,8.75,1
37.05,477,8.64,1
37.45,476,8.46,1
39.46,473,8.43,1
34.81,476,8.51,1
33.22,478,8.38,1
32.97,480,8.72,1
36.99,489,8.8,1
34.07,480,8.31,1
33.75,482,8.38,1
32.29,481,8.38,1
32.95,476,8.51,1
31.16,478,8.43,1
35.44,479,8.36,1
37.37,477,8.7,1
38.5,476,8.45,1
37.47,476,8.79,1
32.91,473,8.74,1
36.51,482,8.72,1
30.4,484,8.47,1
32.92,485,8.59,1
37.03,481,8.58,1
32.69,484,8.47,1
30.62,484,8.35,1
35.49,477,8.6,1
37.79,478,8.38,1
30.03,480,8.61,1
30.55,480,8.67,1
30.05,478,8.38,1
34.57,479,8.37,1
39.99,480,8.53,1
36.37,484,8.43,1
32.99,485,8.42,1
38.59,481,8.56,1
36.02,477,8.7,1
35.79,476,8.38,1
33.18,479,8.6,1
38.43,474,8.43,1
34.5,475,8.3,1
34.04,478,8.38,1
37.71,487,8.6,1
34.38,481,8.37,1
38.94,480,8.45,1
31.41,479,8.72,1
37.83,474,8.65,1
36.19,480,8.48,1
36.88,485,8.45,1
30.75,478,8.61,1
38.94,482,8.47,1
35.91,487,8.73,1
31.69,475,8.61,1
38.75,467,8.6,1
37.84,486,8.36,1
33.77,482,8.45,1
33.83,482,8.48,1
35.8,481,8.37,1
38.31,478,8.34,1
35.45,475,8.58,1
38.12,478,8.61,1
33.38,483,8.77,1
32.79,478,8.78,1
30.11,482,8.72,1
32.05,480,8.59,1
30.73,480,8.65,1
30.37,482,8.71,1
35.69,488,8.51,1
35.52,478,8.56,1
31.27,473,8.8,1
38.91,478,8.4,1
34.41,481,8.73,1
33.54,476,8.55,1
31.21,481,8.62,1
30.9,472,8.42,1
33.1,479,8.34,1
36.94,480,8.48,1
30.31,480,8.66,1
35.93,481,8.45,1
31.75,479,8.76,1
33.23,485,8.59,1
39.72,487,8.74,1
39.57,478,8.43,1
35.42,470,8.78,1
30.73,480,8.75,1
38.09,482,8.59,1
30.87,484,8.31,1
38.29,482,8.47,1
34.75,478,8.56,1
34.05,475,8.56,1
35.58,481,8.34,1
31.77,487,8.69,1
36.93,485,8.43,1
30.63,485,8.6,1
31.01,481,8.73,1
35.32,473,8.7,1
35.05,475,8.42,1
38.27,481,8.48,1
31.35,480,8.39,1
30.38,485,8.57,1
37.36,477,8.66,1
36.67,472,8.45,1
32.99,479,8.69,1
33.13,486,8.61,1
38.9,485,8.75,1
35.43,475,8.51,1
33.46,477,8.44,1
32.95,482,8.45,1
37.03,481,8.34,1
38.43,484,8.66,1
31.68,482,8.52,1
35.49,481,8.77,1
31.59,488,8.43,1
38.41,482,8.54,1
30.75,474,8.4,1
35.49,484,8.42,1
34.25,479,8.71,1
30.05,486,8.78,1
38.33,483,8.67,1
31.09,475,8.78,1
34.54,487,8.76,1
34.95,478,8.64,1
36.14,481,8.48,1
39.65,481,8.54,1
38.76,477,8.65,1
30.94,477,8.6,1
38.98,473,8.48,1
38.15,480,8.7,1
32.5,475,8.63,1
34.57,477,8.49,1
31.41,483,8.37,1
32.65,487,8.76,1
32.59,483,8.76,1
35.44,490,8.46,1
37.21,481,8.35,1
39.97,481,8.54,1
33.82,478,8.79,1
31.74,480,8.73,1
34.18,486,8.58,1
35.41,472,8.69,1
38.47,479,8.68,1
34.48,481,8.32,1
39.5,484,8.69,1
33.88,480,8.59,1
38.03,480,8.5,1
37.7,479,8.56,1
33.57,482,8.57,1
31.03,483,8.62,1
31.79,483,8.35,1
30.71,488,8.43,1
33.5,475,8.54,1
39.87,476,8.33,1
37.37,472,8.78,1
38.01,477,8.42,1
33.83,488,8.48,1
34.76,480,8.71,1
32.69,478,8.57,1
35.14,475,8.76,1
35.53,478,8.74,1
30.42,483,8.49,1
30.35,485,8.54,1
37.47,479,8.49,1
31.44,477,8.76,1
36.65,474,8.58,1
33.37,474,8.4,1
37.45,481,8.4,1
31.27,482,8.46,1
37.96,486,8.65,1
33.44,475,8.46,1
32.26,480,8.74,1
33.16,486,8.58,1
31.54,475,8.43,1
37.58,479,8.64,1
37.3,483,8.63,1
36.86,478,8.51,1
37.64,482,8.51,1
30.47,478,8.65,1
32.32,481,8.56,1
39.4,477,8.75,1
35.7,475,8.68,1
31.16,478,8.65,1
32.29,476,8.35,1
37.49,488,8.46,1
35.3,483,8.61,1
30.94,476,8.65,1
35.2,484,8.68,1
32.48,480,8.43,1
33.23,476,8.36,1
32.17,476,8.72,1
30.53,478,8.75,1
30.52,476,8.56,1
32.22,483,8.57,1
35.71,485,8.73,1
36.67,478,8.32,1
39.79,477,8.68,1
34.53,477,8.66,1
33.22,477,8.41,1
33.58,478,8.45,1
38.54,474,8.3,1
39.06,477,8.51,1
30.98,484,8.75,1
35.58,486,8.69,1
32.93,479,8.37,1
31.36,481,8.68,1
38.23,480,8.46,1
38.38,484,8.64,1
31.91,477,8.53,1
33.12,475,8.7,1
35.28,481,8.6,1
39.92,483,8.68,1
36.72,482,8.67,1
34.66,483,8.57,1
30.97,479,8.42,1
33.18,481,8.74,1
36.9,479,8.64,1
35.44,487,8.66,1
39.12,482,8.76,1
33.86,474,8.61,1
35.17,478,8.38,1
30.07,481,8.76,1
37.56,480,8.31,1
34.82,480,8.52,1
32.29,479,8.3,1
39.6,483,8.43,1
30.27,483,8.41,1
36.47,480,8.68,1
34.58,477,8.79,1
37.4,478,8.67,1
33.81,486,8.59,1
39.99,484,8.32,1
38.52,485,8.46,1
36.02,480,8.34,1
31.81,476,8.62,1
36.92,478,8.47,1
38.53,480,8.5,1
33.18,477,8.71,1
33.89,482,8.78,1
31.56,480,8.56,1
36.73,486,8.51,1
35.99,479,8.49,1
32.57,486,8.45,1
37.79,479,8.62,1
35.12,482,8.75,1
39.31,482,8.32,1
32.58,483,8.64,1
31.05,481,8.77,1
35.92,482,8.58,1
35.62,483,8.63,1
30.52,477,8.44,1
35.27,480,8.48,1
34.81,485,8.61,1
31.78,482,8.41,1
33.48,482,8.53,1
33.07,481,8.35,1
36.4,487,8.44,1
38.64,481,8.55,1
32.94,479,8.33,1
38.31,483,8.5,1
33.83,479,8.74,1
31.94,479,8.53,1
38.61,478,8.37,1
32.9,485,8.55,1
30.5,482,8.68,1
38.39,480,8.54,1
34.93,481,8.63,1
35.89,483,8.58,1
30.15,482,8.57,1
35.72,483,8.38,1
38.59,472,8.32,1
39.34,484,8.4,1
38.32,480,8.47,1
39.15,471,8.72,1
38.08,482,8.3,1
30.4,476,8.62,1
36.39,473,8.67,1
35.02,479,8.69,1
38.99,484,8.66,1
30.99,478,8.41,1
33.16,482,8.68,1
35.12,478,8.49,1
31.16,482,8.78,1
32.67,470,8.74,1
34.36,473,8.42,1
38.89,480,8.35,1
32.91,478,8.59,1
39.37,481,8.55,1
34.75,479,8.34,1
32.06,480,8.35,1
39.17,475,8.44,1
37.82,480,8.61,1
31.07,479,8.79,1
35.17,471,8.55,1
31.24,479,8.78,1
38.76,478,8.75,1
31.39,479,8.52,1
37.62,480,8.75,1
35.15,480,8.41,1
32.4,486,8.75,1
32.59,481,8.31,1
34.78,479,8.74,1
33.4,478,8.67,1
32.59,480,8.44,1
31.41,476,8.44,1
35.61,478,8.57,1
39.32,472,8.48,1
36.78,481,8.58,1
32.21,477,8.54,1
32.23,475,8.76,1
35.52,477,8.45,1
37.17,480,8.31,1
31.98,480,8.46,1
31.77,481,8.56,1
34.08,478,8.39,1
33.57,482,8.38,1
32.35,479,8.31,1
39.14,477,8.37,1
39.22,480,8.72,1
38.95,482,8.66,1
36.31,484,8.72,1
35.89,481,8.53,1
31.55,479,8.39,1
33.19,482,8.48,1
33.05,479,8.53,1
35.8,477,8.41,1
38.02,479,8.68,1
31.11,480,8.35,1
33.86,481,8.63,1
36.83,471,8.8,1
30.06,482,8.45,1
35.44,479,8.71,1
38.17,477,8.49,1
36.35,485,8.42,1
39.85,484,8.59,1
32.05,472,8.57,1
34.43,477,8.66,1
30.01,476,8.54,1
38.03,479,8.56,1
37.45,488,8.66,1
34.09,478,8.43,1
37.81,477,8.63,1
31.54,485,8.38,1
35.5,473,8.57,1
34.69,482,8.42,1
33.64,476,8.7,1
30.63,476,8.35,1
30.77,476,8.49,1
39.39,484,8.66,1
32.23,484,8.38,1
32.87,475,8.6,1
32.96,470,8.75,1
35.15,482,8.69,1
37.88,484,8.49,1
38.45,476,8.54,1
32.34,480,8.67,1
35.67,479,8.67,1
33.54,483,8.64,1
35.9,478,8.45,1
35.91,482,8.8,1
36.14,476,8.64,1
39.31,482,8.78,1
35.14,480,8.63,1
33.4,480,8.33,1
30.58,488,8.69,1
35.4,482,8.66,1
30.47,479,8.68,1
37.19,483,8.39,1
31.34,482,8.66,1
37.28,477,8.68,1
36.08,480,8.46,1
34.24,480,8.69,1
32.58,474,8.62,1
33.32,478,8.71,1
37.3,477,8.62,1
30.91,489,8.34,1
36.65,476,8.74,1
34.95,480,8.51,1
34.35,483,8.56,1
37.7,475,8.69,1
33.3,472,8.45,1
31.33,482,8.33,1
32.94,478,8.46,1
35.34,480,8.35,1
33.23,483,8.74,1
38.95,483,8.38,1
35.22,485,8.72,1
35.69,481,8.52,1
37.83,482,8.47,1
34.59,476,8.45,1
30.03,480,8.35,1
33.55,482,8.75,1
38.32,481,8.32,1
39.62,486,8.53,1
32.82,481,8.71,1
39.27,479,8.61,1
33.88,484,8.32,1
36.19,483,8.65,1
33.82,477,8.56,1
33.45,481,8.36,1
36.87,473,8.56,1
31.13,483,8.53,1
36.08,479,8.76,1
39.79,481,8.77,1
37.32,478,8.5,1
31.83,476,8.64,1
31.55,487,8.71,1
34.96,477,8.61,1
35.49,477,8.38,1
31.77,479,8.79,1
33.91,475,8.5,1
39.87,483,8.6,1
34.26,480,8.39,1
34.6,479,8.37,1
37.08,477,8.63,1
31.52,480,8.76,1
34.88,472,8.36,1
30.49,473,8.6,1
37,483,8.4,1
36,488,8.73,1
33.27,485,8.37,1
38.73,490,8.67,1
39.43,479,8.34,1
37.41,470,8.75,1
34.4,478,8.45,1
32.38,490,8.7,1
38.49,481,8.56,1
35.91,487,8.73,1
35.9,480,8.4,1
34.02,482,8.38,1
30.65,475,8.76,1
34.53,486,8.43,1
34.78,480,8.69,1
36.72,477,8.65,1
36.93,480,8.51,1
39.04,483,8.48,1
30.11,480,8.74,1
39.74,482,8.77,1
30.85,477,8.44,1
33.05,483,8.52,1
30.11,475,8.73,1
30.72,480,8.43,1
37.49,485,8.76,1
30.19,486,8.49,1
30.2,475,8.5,1
30.01,479,8.32,1
36.6,482,8.41,1
37.74,477,8.65,1
33.66,476,8.32,1
34.87,485,8.65,1
38.04,473,8.6,1
30.22,480,8.77,1
37.56,475,8.8,1
37.2,486,8.62,1
36.41,481,8.4,1
34.14,473,8.74,1
34.21,480,8.76,1
32.06,484,8.4,1
30.4,482,8.4,1
34.68,477,8.75,1
31.7,478,8.6,1
30.69,480,8.34,1
31.37,486,8.74,1
35.77,479,8.5,1
35.71,483,8.67,1
30.64,472,8.72,1
31.45,483,8.43,1
37.46,484,8.79,1
33.12,489,8.49,1
31.38,479,8.48,1
30.08,478,8.78,1
36.92,481,8.54,1
37.85,479,8.46,1
30.19,478,8.8,1
39.83,478,8.38,1
32.28,478,8.34,1
35.37,479,8.6,1
39.5,476,8.64,1
39.2,480,8.57,1
35.63,473,8.72,1
36.5,478,8.6,1
37.92,484,8.48,1
32.63,481,8.5,1
33.17,484,8.33,1
33.4,483,8.55,1
35.31,474,8.48,1
34.02,478,8.41,1
38,473,8.47,1
34.15,476,8.76,1
39.54,479,8.75,1
35.34,481,8.71,1
37.16,480,8.3,1
39.61,483,8.68,1
32.25,481,8.33,1
37.24,477,8.75,1
37.28,483,8.65,1
37.07,483,8.73,1
38.54,482,8.79,1
34.9,476,8.57,1
33.35,480,8.7,1
37.37,475,8.61,1
39.33,475,8.45,1
35.42,482,8.62,1
39.13,479,8.62,1
39.52,481,8.55,1
33.37,481,8.65,1
33.75,475,8.47,1
37.16,479,8.61,1
36.66,487,8.32,1
37.31,480,8.38,1
34.53,477,8.55,1
33.7,476,8.47,1
32.03,477,8.63,1
35.54,478,8.59,1
35.87,476,8.37,1
39.97,483,8.34,1
32.33,479,8.79,1
33.59,480,8.63,1
37.73,474,8.41,1
39.22,478,8.64,1
36.53,481,8.58,1
39.1,475,8.32,1
33.24,477,8.59,1
35,479,8.56,1
33.26,479,8.7,1
30.69,485,8.65,1
37.13,470,8.62,1
30.1,479,8.52,1
37.45,479,8.67,1
37.89,480,8.57,1
31.64,480,8.49,1
30.4,482,8.68,1
37,483,8.78,1
31.38,475,8.7,1
39.65,478,8.39,1
39.52,479,8.51,1
34.76,488,8.38,1
38.52,479,8.58,1
36.07,475,8.68,1
30.36,481,8.43,1
39.56,477,8.75,1
39.7,484,8.69,1
36.04,481,8.63,1
31.57,477,8.39,1
33.27,486,8.32,1
32.42,480,8.4,1
31.63,480,8.57,1
38.35,481,8.36,1
31.59,475,8.49,1
34.94,478,8.7,1
35.82,480,8.56,1
31.49,494,8.38,1
39.97,482,8.69,1
39.58,487,8.31,1
36.76,480,8.32,1
30.07,485,8.72,1
31.93,481,8.77,1
34.7,478,8.67,1
35.59,483,8.59,1
31.18,480,8.54,1
39.34,474,8.48,1
35.74,479,8.54,1
39.59,481,8.4,1
35.37,480,8.42,1
36.72,483,8.69,1
35.12,483,8.72,1
37.21,470,8.76,1
32.44,485,8.37,1
31.91,481,8.41,1
38.7,481,8.46,1
37.57,483,8.32,1
30.46,472,8.47,1
34.62,479,8.79,1
31.43,476,8.74,1
33.15,481,8.6,1
38.06,477,8.74,1
34.43,486,8.77,1
33.83,478,8.38,1
31.63,476,8.77,1
34.44,481,8.33,1
35.95,479,8.67,1
39.22,478,8.63,1
31.12,482,8.72,1
39.84,478,8.49,1
33.26,477,8.77,1
37.47,482,8.43,1
36.86,482,8.69,1
37.1,483,8.48,1
33.32,474,8.49,1
38.13,481,8.47,1
38.97,478,8.36,1
33.11,477,8.78,1
31.93,481,8.57,1
34.92,480,8.51,1
31.39,475,8.63,1
30.73,479,8.35,1
39.93,485,8.52,1
31.16,484,8.56,1
31.97,471,8.42,1
31.33,474,8.4,1
36.61,481,8.73,1
39.28,483,8.64,1
31.1,478,8.41,1
34.35,480,8.43,1
37.78,481,8.58,1
30.21,482,8.67,1
33.26,484,8.62,1
30.35,478,8.72,1
33.13,477,8.3,1
33.27,481,8.46,1
35.37,481,8.56,1
34.51,481,8.66,1
37.86,486,8.51,1
30.46,479,8.77,1
35.77,476,8.39,1
30.31,473,8.8,1
32.59,478,8.49,1
36.37,480,8.51,1
35.57,481,8.51,1
35.39,483,8.7,1
36.26,482,8.32,1
38.65,477,8.39,1
33.32,480,8.42,1
31.04,481,8.43,1
36.53,479,8.53,1
33.1,484,8.38,1
38.97,478,8.77,1
36.49,481,8.31,1
39.53,484,8.43,1
30.94,479,8.76,1
34.58,482,8.69,1
35.31,474,8.56,1
32.97,476,8.79,1
32.29,484,8.65,1
34.47,475,8.54,1
39.3,482,8.42,1
39.03,480,8.43,1
30.16,480,8.51,1
33.64,483,8.33,1
36.54,477,8.42,1
34.67,484,8.68,1
38.14,483,8.52,1
38.28,488,8.53,1
30.38,478,8.71,1
36,472,8.47,1
37.61,483,8.73,1
31.73,471,8.47,1
34.35,470,8.51,1
34.45,487,8.79,1
39.85,476,8.5,1
36.3,489,8.54,1
32.95,479,8.62,1
30.98,477,8.52,1
33.1,481,8.51,1
37.18,479,8.55,1
31.01,482,8.41,1
30.09,480,8.37,1
35.32,481,8.41,1
39.98,481,8.64,1
30.13,486,8.76,1
36.89,482,8.4,1
32.56,484,8.8,1
30.72,484,8.41,1
30.15,473,8.31,1
35.94,479,8.78,1
37.7,482,8.74,1
36.09,483,8.43,1
30.72,478,8.53,1
34.8,481,8.78,1
37.87,479,8.4,1
33.87,480,8.54,1
37,488,8.44,1
37.61,485,8.76,1
33.84,478,8.77,1
32.62,475,8.56,1
35.6,479,8.72,1
35.84,478,8.41,1
33.02,479,8.72,1
32.27,474,8.32,1
37.45,482,8.37,1
39.77,485,8.32,1
34.46,482,8.68,1
38.66,483,8.52,1
30.53,483,8.59,1
34.5,478,8.61,1
37.92,483,8.59,1
30.35,478,8.52,1
35.82,485,8.31,1
37.19,481,8.42,1
38.39,475,8.71,1
38.23,478,8.55,1
31.73,481,8.54,1
37.93,484,8.66,1
34.84,477,8.61,1
39.2,487,8.3,1
35.78,470,8.47,1
34.13,475,8.6,1
37.24,477,8.75,1
38.6,481,8.65,1
39.29,482,8.44,1
32.57,480,8.39,1
30.84,477,8.48,1
36.24,475,8.37,1
31.6,476,8.49,1
32.65,481,8.64,1
37.47,477,8.3,1
32.25,481,8.53,1
33.28,485,8.47,1
39.64,478,8.44,1
31.07,483,8.63,1
37.73,477,8.35,1
31.05,484,8.53,1
38.32,484,8.57,1
31.97,477,8.45,1
37.06,486,8.45,1
38.81,480,8.61,1
30.14,478,8.43,1
32.12,481,8.45,1
32.52,480,8.64,1
38.33,479,8.77,1
37.36,472,8.53,1
36.63,480,8.45,1
30.3,485,8.67,1
38.16,481,8.6,1
35.91,488,8.4,1
38.87,492,8.35,1
35.83,479,8.48,1
30.13,477,8.32,1
32.93,479,8.43,1
37.47,483,8.6,1
35,478,8.64,1
34.88,472,8.47,1
34.74,486,8.52,1
31.56,482,8.48,1
33.8,481,8.79,1
39.12,480,8.37,1
38.28,488,8.61,1
35.68,469,8.56,1
32.91,482,8.7,1
32.87,482,8.66,1
36.8,482,8.69,1
33.66,478,8.4,1
34.19,479,8.63,1
37.02,482,8.32,1
31.23,481,8.48,1
30.32,482,8.34,1
38.7,481,8.51,1
34.38,478,8.46,1
32.21,471,8.77,1
30.5,479,8.32,1
39.4,472,8.62,1
35.56,478,8.5,1
31.52,480,8.4,1
37.06,480,8.54,1
35.29,479,8.46,1
34.91,479,8.6,1
36.32,483,8.69,1
33.45,480,8.43,1
36.44,484,8.48,1
36.89,476,8.46,1
39.67,470,8.42,1
38.68,484,8.3,1
32.81,477,8.47,1
34.63,476,8.38,1
37.7,482,8.61,1
37.2,481,8.56,1
36.38,476,8.35,1
32.52,477,8.72,1
39.88,476,8.68,1
33.43,478,8.5,1
31.2,481,8.33,1
32.04,485,8.52,1
35.73,480,8.64,1
38.06,480,8.47,1
38.11,475,8.73,1
31.52,480,8.58,1
31.88,477,8.44,1
37.49,485,8.34,1
36.51,478,8.49,1
37.79,477,8.48,1
34.48,482,8.59,1
35.15,487,8.45,1
35.04,474,8.68,1
31.97,479,8.8,1
37.57,478,8.58,1
30.89,483,8.48,1
34.74,480,8.36,1
36.33,484,8.6,1
33.4,480,8.77,1
33.87,480,8.54,1
33.07,477,8.66,1
32.61,475,8.46,1
32.32,474,8.58,1
32.36,475,8.5,1
39.36,482,8.73,1
38.56,480,8.73,1
31.97,480,8.78,1
36.91,480,8.33,1
35.86,480,8.43,1
37.47,476,8.72,1
36.38,480,8.79,1
33.7,478,8.5,1
32.99,477,8.51,1
37.38,483,8.62,1
36.35,469,8.4,1
30.5,468,8.8,1
32.11,472,8.55,1
32.69,480,8.71,1
33.05,471,8.37,1
33.22,482,8.65,1
30.92,473,8.5,1
37.92,474,8.42,1
33.51,474,8.45,1
34.32,477,8.35,1
30.9,478,8.8,1
37.61,477,8.4,1
36.35,483,8.37,1
35.13,475,8.75,1
31.75,469,8.6,1
36.39,473,8.71,1
36.09,474,8.49,1
33.01,479,8.39,1
31.83,481,8.55,1
35,480,8.68,1
39,477,8.65,1
32.39,474,8.54,1
33.63,475,8.63,1
30.06,475,8.35,1
38.7,474,8.47,1
34.42,473,8.44,1
39.92,480,8.77,1
38.47,477,8.54,1
34.59,475,8.79,1
30.6,474,8.39,1
38.57,479,8.8,1
38.54,472,8.72,1
37.02,474,8.49,1
35.4,475,8.47,1
35.26,475,8.41,1
30.13,482,8.58,1
37.23,473,8.6,1
39.68,476,8.35,1
30.1,483,8.51,1
35,476,8.69,1
31.81,468,8.47,1
37.44,480,8.67,1
39.6,480,8.33,1
32.78,476,8.72,1
34.08,471,8.77,1
38.6,472,8.43,1
34.28,474,8.64,1
35.68,468,8.39,1
33.48,478,8.52,1
31.07,478,8.65,1
32.87,468,8.47,1
33.58,479,8.56,1
34.51,472,8.45,1
39.32,473,8.53,1
39.68,478,8.72,1
33.52,471,8.41,1
36.59,473,8.59,1
32.46,480,8.44,1
35.24,473,8.36,1
34.83,468,8.5,1
35.76,478,8.72,1
34.94,482,8.59,1
35.74,477,8.69,1
33.24,468,8.79,1
39.87,474,8.43,1
33,484,8.59,1
34.46,483,8.36,1
36.36,480,8.56,1
31.44,476,8.72,1
39.03,475,8.62,1
32.25,478,8.42,1
30.41,476,8.71,1
37.43,477,8.65,1
33.1,472,8.69,1
34.93,475,8.73,1
36.05,470,8.45,1
31.46,472,8.77,1
37.5,477,8.31,1
33.49,473,8.59,1
35.51,480,8.77,1
37.07,473,8.46,1
39.4,477,8.51,1
32.53,478,8.34,1
39.56,481,8.35,1
30.21,477,8.74,1
30.65,475,8.64,1
36.63,478,8.68,1
34.86,471,8.54,1
35.58,477,8.69,1
39.09,464,8.58,1
36.77,468,8.61,1
37.09,481,8.8,1
34.71,481,8.6,1
39.18,480,8.78,1
34.25,477,8.52,1
36.34,467,8.48,1
39.86,477,8.43,1
39.59,475,8.43,1
34.54,480,8.63,1
38.19,472,8.39,1
36.12,471,8.72,1
36.74,479,8.46,1
39.49,474,8.74,1
36.34,481,8.41,1
34.55,478,8.79,1
33.72,473,8.55,1
33.03,474,8.34,1
37.2,472,8.59,1
35.4,475,8.63,1
33.62,481,8.38,1
38.72,479,8.41,1
32.17,475,8.74,1
35.36,477,8.75,1
38.41,473,8.64,1
38.99,474,8.76,1
31.67,484,8.62,1
33.93,478,8.46,1
30.64,470,8.59,1
31,475,8.45,1
36.33,476,8.55,1
34.85,480,8.37,1
39.01,478,8.31,1
39.01,472,8.53,1
34.09,477,8.52,1
31.64,480,8.33,1
33.03,476,8.32,1
33,466,8.58,1
31.41,471,8.33,1
39.7,478,8.67,1
32.93,479,8.72,1
37.08,476,8.46,1
38.86,479,8.35,1
31.59,476,8.34,1
35.06,475,8.52,1
30.78,480,8.49,1
40,474,8.56,1
33.87,477,8.77,1
33.04,473,8.47,1
35,477,8.61,1
36.81,485,8.58,1
39.43,479,8.31,1
36.27,473,8.59,1
30.25,478,8.79,1
31.65,471,8.79,1
31.21,470,8.48,1
35.82,473,8.51,1
34.26,476,8.61,1
32.64,474,8.59,1
30.43,467,8.46,1
38.31,482,8.75,1
39.63,476,8.67,1
33.16,479,8.77,1
38.91,478,8.39,1
38.59,484,8.41,1
39.16,480,8.72,1
37.8,468,8.8,1
37.79,480,8.46,1
35.94,476,8.59,1
33.44,472,8.31,1
36.64,473,8.76,1
38.41,472,8.47,1
35.93,482,8.33,1
31.99,475,8.55,1
30.34,472,8.38,1
31.05,480,8.77,1
37.11,476,8.48,1
31.76,475,8.62,1
38.37,480,8.51,1
39.76,470,8.55,1
38.72,475,8.32,1
32.57,477,8.6,1
32.81,479,8.59,1
38.64,476,8.6,1
30.71,480,8.58,1
33.43,479,8.55,1
34.73,465,8.72,1
35.09,470,8.76,1
33.57,479,8.45,1
30.32,475,8.51,1
30.53,485,8.37,1
32.62,474,8.34,1
31.19,473,8.59,1
32.5,474,8.55,1
34.75,480,8.67,1
35.37,480,8.66,1
33.1,467,8.73,1
30.34,479,8.59,1
32.36,472,8.59,1
35.06,473,8.6,1
37.72,482,8.77,1
35.65,480,8.71,1
31.35,483,8.5,1
36.78,476,8.46,1
32.55,476,8.5,1
35.24,479,8.74,1
32.63,473,8.33,1
31.23,476,8.79,1
33.96,478,8.38,1
31.92,479,8.31,1
37.52,482,8.67,1
39.42,473,8.32,1
37.96,478,8.63,1
34.4,478,8.34,1
30.11,480,8.67,1
33.01,477,8.63,1
32.4,475,8.73,1
31.71,473,8.61,1
37.74,476,8.66,1
36.68,470,8.63,1
31.48,473,8.74,1
30.13,470,8.35,1
35.12,473,8.73,1
37.84,476,8.55,1
31.89,476,8.78,1
35.15,475,8.58,1
38.26,486,8.74,1
30.39,475,8.58,1
37.95,480,8.56,1
39.6,478,8.56,1
36.1,480,8.65,1
35.13,477,8.72,1
30.96,483,8.71,1
32.71,481,8.57,1
38.98,482,8.68,1
37.4,480,8.57,1
39.5,481,8.38,1
37.76,479,8.31,1
33.47,476,8.79,1
35.96,475,8.74,1
36.99,474,8.66,1
30.83,472,8.39,1
34.65,479,8.64,1
37.66,470,8.62,1
33.83,475,8.41,1
37.43,474,8.73,1
37.54,480,8.5,1
31.78,474,8.72,1
37.19,482,8.33,1
31.58,468,8.69,1
30.36,471,8.5,1
34.2,480,8.67,1
32.07,474,8.48,1
31.12,478,8.75,1
39.28,480,8.61,1
34.2,474,8.54,1
34.9,480,8.43,1
36.65,477,8.32,1
32.8,482,8.42,1
35.56,483,8.72,1
30.12,480,8.62,1
36.17,476,8.75,1
34.69,476,8.68,1
30.02,477,8.39,1
37.52,476,8.32,1
36.67,477,8.3,1
37.04,471,8.54,1
35.2,475,8.59,1
38.79,474,8.48,1
34.34,476,8.75,1
36.46,478,8.76,1
37.7,474,8.68,1
33.69,476,8.63,1
32,480,8.43,1
39.52,482,8.5,1
37.67,475,8.38,1
30.64,478,8.66,1
35.31,477,8.67,1
38.32,473,8.41,1
31.87,480,8.41,1
34.92,477,8.46,1
30.1,479,8.74,1
33.39,469,8.44,1
33.85,479,8.67,1
39.16,480,8.66,1
35.82,473,8.51,1
37.34,482,8.41,1
32.64,478,8.67,1
34.47,479,8.41,1
39.46,472,8.38,1
36.38,475,8.4,1
36.86,476,8.6,1
33.4,478,8.53,1
39.84,477,8.37,1
37.41,483,8.57,1
36.72,475,8.64,1
35.81,472,8.61,1
33.57,481,8.78,1
30.82,485,8.33,1
38.4,476,8.62,1
33.27,477,8.35,1
36.48,476,8.49,1
30.34,466,8.35,1
31.39,477,8.68,1
38.38,478,8.34,1
32.71,471,8.52,1
36.42,476,8.39,1
32.89,475,8.75,1
37.41,475,8.36,1
32.46,485,8.69,1
39.31,481,8.54,1
31.77,478,8.49,1
35.08,475,8.32,1
37.95,473,8.42,1
31.28,481,8.33,1
36.6,484,8.67,1
38.97,475,8.42,1
39.59,479,8.65,1
37.25,481,8.66,1
30.49,482,8.56,1
30.54,480,8.74,1
35.08,479,8.33,1
38.71,480,8.33,1
37.95,476,8.52,1
36.28,479,8.44,1
35.51,474,8.52,1
36.49,480,8.36,1
36.82,482,8.47,1
37.58,476,8.5,1
30.53,479,8.79,1
31.19,478,8.48,1
35.36,478,8.76,1
36.67,478,8.75,1
32.84,474,8.79,1
37.55,472,8.33,1
32.81,476,8.41,1
30.09,474,8.43,1
31.92,473,8.51,1
35.57,477,8.51,1
39.71,478,8.58,1
31.55,477,8.49,1
31.45,470,8.41,1
34.65,477,8.38,1
33.63,473,8.38,1
32.95,479,8.34,1
30.05,478,8.41,1
37.28,480,8.5,1
35.91,478,8.45,1
34.09,480,8.35,1
39.15,478,8.5,1
31.86,483,8.32,1
39.98,466,8.54,1
31.05,470,8.59,1
38.29,476,8.5,1
34.72,480,8.47,1
36.87,478,8.55,1
38.8,478,8.67,1
34.77,474,8.42,1
38.02,476,8.69,1
32.57,472,8.45,1
37.89,478,8.37,1
37.96,482,8.71,1
38.72,483,8.38,1
31.4,473,8.44,1
37.75,477,8.59,1
36.03,478,8.76,1
31.27,470,8.79,1
33.17,474,8.42,1
33.39,477,8.66,1
33.81,474,8.76,1
39.53,475,8.31,1
31.93,478,8.66,1
36.18,478,8.72,1
32.92,477,8.34,1
31.89,476,8.43,1
